% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 14-01-2023 14:43:26 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data
0.24071461214394899,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.0,3.011939202672993,true,0.0,1.0
0.0917638057154354,3.011939202672993,true,0.0,0.0
0.24071461214394899,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.0,3.011939202672993,true,0.0,1.0
0.08372615574165759,3.011939202672993,true,0.0,0.0
0.0,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.19814307528746353,3.011939202672993,true,0.0,1.0
0.03475558311083261,3.011939202672993,true,0.0,0.0
0.24071461214394899,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.24071461214394899,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.0,3.011939202672993,true,0.0,1.0
0.0,3.011939202672993,true,0.0,0.0
0.0,3.4828375046962594,true,0.0,1.0
0.05607837712176484,3.4828375046962594,true,0.0,0.0
0.0,3.4828375046962594,true,0.0,1.0
0.13681592181783722,3.4828375046962594,true,0.0,0.0
0.0,3.4828375046962594,true,0.0,1.0
0.20398814845180324,3.4828375046962594,true,0.0,0.0
0.5245138208718958,3.4828375046962594,true,0.0,1.0
0.34213052856982173,3.4828375046962594,true,0.0,0.0
0.0,3.4828375046962594,true,0.0,1.0
0.05607837712176484,3.4828375046962594,true,0.0,0.0
0.0,3.4828375046962594,true,0.0,1.0
0.13681592181783722,3.4828375046962594,true,0.0,0.0
0.5258237906594734,1.4233367728935877,true,0.0,1.0
0.1214014084234333,1.4233367728935877,true,0.0,0.0
0.0,1.9979699348831714,true,0.0,1.0
0.0,1.9979699348831714,true,0.0,0.0
0.0,1.9979699348831714,true,0.0,1.0
0.0,1.9979699348831714,true,0.0,0.0
0.0,1.9979699348831714,true,0.0,1.0
0.0,1.9979699348831714,true,0.0,0.0
0.0,1.9979699348831714,true,0.0,1.0
0.0,1.9979699348831714,true,0.0,0.0
0.0,1.9979699348831714,true,0.0,1.0
0.0,1.9979699348831714,true,0.0,0.0
0.19344912401198877,1.9979699348831714,true,0.0,1.0
0.11388388129294409,1.9979699348831714,true,0.0,0.0
0.17603478005159479,1.9979699348831714,true,0.0,1.0
0.07652419428729122,1.9979699348831714,true,0.0,0.0
0.17603478005159479,1.9979699348831714,true,0.0,1.0
0.07652419428729122,1.9979699348831714,true,0.0,0.0
0.0,1.6739103848670593,false,0.0,1.0
0.0,1.6739103848670593,true,0.0,0.0
0.0,1.6739103848670593,true,0.0,1.0
0.18251503448789427,1.6739103848670593,true,0.0,0.0
0.0,2.757556945748748,true,0.0,1.0
0.03698399784847599,2.757556945748748,true,0.0,0.0
0.0,2.0097439368941448,true,0.0,1.0
0.07582172166132949,2.0097439368941448,true,0.0,0.0
0.0,2.0097439368941448,true,0.0,1.0
0.07582172166132949,2.0097439368941448,true,0.0,0.0
0.0,1.0376095732227264,true,0.0,1.0
0.18226600904464405,1.0376095732227264,true,0.0,0.0
0.30328073464216226,1.0376095732227264,true,0.0,1.0
0.2508990720934211,1.0376095732227264,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.06326895578448848,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.2174967550000676,5.7219046963390205,true,0.0,1.0
0.20414852796839822,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1393244788678198,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.06326895578448848,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1524657544838672,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.029412607309991373,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1524657544838672,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1393244788678198,5.7219046963390205,true,0.0,0.0
0.3354179929981248,5.7219046963390205,true,0.0,1.0
0.19631777966232009,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1524657544838672,5.7219046963390205,true,0.0,0.0
0.29701068297986355,5.7219046963390205,true,0.0,1.0
0.018003411558439927,5.7219046963390205,true,0.0,0.0
0.2174967550000676,5.7219046963390205,true,0.0,1.0
0.20414852796839822,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.1524657544838672,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.3564076787223682,5.7219046963390205,true,0.0,1.0
0.025029489268782863,5.7219046963390205,true,0.0,0.0
0.3564076787223682,5.7219046963390205,true,0.0,1.0
0.025029489268782863,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.13247358995378283,5.7219046963390205,true,0.0,1.0
0.05757958207781431,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.20456252773176128,5.7219046963390205,true,0.0,1.0
0.06581921953853256,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.12914981808273152,5.7219046963390205,true,0.0,0.0
0.4177888894275612,5.7219046963390205,true,0.0,1.0
0.0682618024655933,5.7219046963390205,true,0.0,0.0
0.4177888894275612,5.7219046963390205,true,0.0,1.0
0.0682618024655933,5.7219046963390205,true,0.0,0.0
0.0,5.7219046963390205,true,0.0,1.0
0.13601499070383702,5.7219046963390205,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.05626882800945117,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.05626882800945117,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.05626882800945117,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.02902641727551771,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.05626882800945117,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.10052076014855645,1.3460573152321949,true,0.0,0.0
0.0,1.3460573152321949,true,0.0,1.0
0.05626882800945117,1.3460573152321949,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.29302419575728367,5.504484709014167,true,0.0,1.0
0.2742685964730108,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.34384387845114506,5.504484709014167,true,0.0,1.0
0.04122686964916688,5.504484709014167,true,0.0,0.0
0.29302419575728367,5.504484709014167,true,0.0,1.0
0.24955289520510965,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.3171099703440682,5.504484709014167,true,0.0,1.0
0.15972031050339405,5.504484709014167,true,0.0,0.0
0.3171099703440682,5.504484709014167,true,0.0,1.0
0.3001698505748793,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.34384387845114506,5.504484709014167,true,0.0,1.0
0.04122686964916688,5.504484709014167,true,0.0,0.0
0.35605415084984393,5.504484709014167,true,0.0,1.0
0.3164364173935635,5.504484709014167,true,0.0,0.0
0.35605415084984393,5.504484709014167,true,0.0,1.0
0.3164364173935635,5.504484709014167,true,0.0,0.0
0.3438571910992196,5.504484709014167,true,0.0,1.0
0.03841359225838589,5.504484709014167,true,0.0,0.0
0.3438571910992196,5.504484709014167,true,0.0,1.0
0.03841359225838589,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.33437935643920424,5.504484709014167,true,0.0,1.0
0.11533418511140665,5.504484709014167,true,0.0,0.0
0.33437935643920424,5.504484709014167,true,0.0,1.0
0.0,5.504484709014167,true,0.0,0.0
0.35605415084984393,5.504484709014167,true,0.0,1.0
0.3164364173935635,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.4028874056895048,5.504484709014167,true,0.0,0.0
0.2949960806199434,5.504484709014167,true,0.0,1.0
0.04790553112287731,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.33437935643920424,5.504484709014167,true,0.0,1.0
0.0,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.23717454497055937,5.504484709014167,true,0.0,0.0
0.35605415084984393,5.504484709014167,true,0.0,1.0
0.3581346070328371,5.504484709014167,true,0.0,0.0
0.0,5.504484709014167,true,0.0,1.0
0.10284342464406955,5.504484709014167,true,0.0,0.0
0.29302419575728367,5.504484709014167,true,0.0,1.0
0.2742685964730108,5.504484709014167,true,0.0,0.0
0.35605415084984393,5.504484709014167,true,0.0,1.0
0.3581346070328371,5.504484709014167,true,0.0,0.0
0.0,0.8410068779368607,true,0.0,1.0
0.33252587776084047,0.8410068779368607,true,0.0,0.0
0.11941368703110296,0.8410068779368607,false,0.0,1.0
0.0,0.8410068779368607,false,0.0,0.0
0.0,0.8410068779368607,true,0.0,1.0
0.33252587776084047,0.8410068779368607,true,0.0,0.0
0.0,0.8410068779368607,true,0.0,1.0
0.33252587776084047,0.8410068779368607,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.18819466168776353,6.4509078773328214,true,0.0,0.0
0.6396472214573155,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.18819466168776353,6.4509078773328214,true,0.0,0.0
0.5546601620145482,6.4509078773328214,true,0.0,1.0
0.4073300603664341,6.4509078773328214,true,0.0,0.0
0.6396472214573155,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.25229306004549845,6.4509078773328214,true,0.0,0.0
0.6396472214573155,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.25229306004549845,6.4509078773328214,true,0.0,0.0
0.6049479601153759,6.4509078773328214,true,0.0,1.0
0.19447264393641858,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.18819466168776353,6.4509078773328214,true,0.0,0.0
0.5546601620145482,6.4509078773328214,true,0.0,1.0
0.4073300603664341,6.4509078773328214,true,0.0,0.0
0.5546601620145482,6.4509078773328214,true,0.0,1.0
0.4073300603664341,6.4509078773328214,true,0.0,0.0
0.6396472214573155,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.6396472214573155,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.25229306004549845,6.4509078773328214,true,0.0,0.0
0.4381598004361031,6.4509078773328214,true,0.0,1.0
0.26598757270714357,6.4509078773328214,true,0.0,0.0
0.0,6.4509078773328214,true,0.0,1.0
0.18819466168776353,6.4509078773328214,true,0.0,0.0
0.6049479601153759,6.4509078773328214,true,0.0,1.0
0.19447264393641858,6.4509078773328214,true,0.0,0.0
0.7001327661251204,6.737908824004219,true,0.0,1.0
0.359355131906107,6.737908824004219,true,0.0,0.0
0.7075665328784974,6.737908824004219,true,0.0,1.0
0.0568904781600339,6.737908824004219,true,0.0,0.0
0.668001279061132,6.737908824004219,true,0.0,1.0
0.2237020112640773,6.737908824004219,true,0.0,0.0
0.0,6.737908824004219,true,0.0,1.0
0.6009185006855231,6.737908824004219,true,0.0,0.0
0.668001279061132,6.737908824004219,true,0.0,1.0
0.2237020112640773,6.737908824004219,true,0.0,0.0
0.5864701078536875,6.737908824004219,true,0.0,1.0
0.6295337820576252,6.737908824004219,true,0.0,0.0
0.0,6.737908824004219,true,0.0,1.0
0.3304380540577011,6.737908824004219,true,0.0,0.0
0.5864701078536875,6.737908824004219,true,0.0,1.0
0.4387082221432991,6.737908824004219,true,0.0,0.0
0.7075665328784974,6.737908824004219,true,0.0,1.0
0.0568904781600339,6.737908824004219,true,0.0,0.0
0.7001327661251204,6.737908824004219,true,0.0,1.0
0.359355131906107,6.737908824004219,true,0.0,0.0
0.430438791117364,6.737908824004219,true,0.0,1.0
0.572166386700963,6.737908824004219,true,0.0,0.0
0.668001279061132,6.737908824004219,true,0.0,1.0
0.2237020112640773,6.737908824004219,true,0.0,0.0
0.7075665328784974,6.737908824004219,true,0.0,1.0
0.0568904781600339,6.737908824004219,true,0.0,0.0
0.5864701078536875,6.737908824004219,true,0.0,1.0
0.4387082221432991,6.737908824004219,true,0.0,0.0
0.0,6.737908824004219,true,0.0,1.0
0.3304380540577011,6.737908824004219,true,0.0,0.0
0.7001327661251204,6.737908824004219,true,0.0,1.0
0.359355131906107,6.737908824004219,true,0.0,0.0
0.0,6.737908824004219,true,0.0,1.0
0.2546288590943774,6.737908824004219,true,0.0,0.0
0.5864701078536875,6.737908824004219,true,0.0,1.0
0.4387082221432991,6.737908824004219,true,0.0,0.0
0.7075665328784974,6.737908824004219,true,0.0,1.0
0.0568904781600339,6.737908824004219,true,0.0,0.0
0.0,6.737908824004219,true,0.0,1.0
0.3304380540577011,6.737908824004219,true,0.0,0.0
0.7075665328784974,6.737908824004219,true,0.0,1.0
0.0568904781600339,6.737908824004219,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.19558609485225492,4.24683309613846,true,0.0,0.0
0.06666666666666667,4.24683309613846,true,0.0,1.0
0.009304427116442297,4.24683309613846,true,0.0,0.0
0.3208205911735601,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.19558609485225492,4.24683309613846,true,0.0,0.0
0.06666666666666667,4.24683309613846,true,0.0,1.0
0.0,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.29616413280602355,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.19558609485225492,4.24683309613846,true,0.0,0.0
0.176342955213649,4.24683309613846,true,0.0,1.0
0.10565445277648881,4.24683309613846,true,0.0,0.0
0.06666666666666667,4.24683309613846,true,0.0,1.0
0.009304427116442297,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.29616413280602355,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.009304427116442297,4.24683309613846,true,0.0,0.0
0.11757398974368136,4.24683309613846,true,0.0,1.0
0.0,4.24683309613846,true,0.0,0.0
0.3208205911735601,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.34356152477091334,4.24683309613846,true,0.0,1.0
0.24596588300811256,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.29616413280602355,4.24683309613846,true,0.0,0.0
0.06666666666666667,4.24683309613846,true,0.0,1.0
0.009304427116442297,4.24683309613846,true,0.0,0.0
0.34356152477091334,4.24683309613846,true,0.0,1.0
0.24596588300811256,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.19558609485225492,4.24683309613846,true,0.0,0.0
0.3105664096689486,4.24683309613846,true,0.0,1.0
0.09711997562682839,4.24683309613846,true,0.0,0.0
0.34356152477091334,4.24683309613846,true,0.0,1.0
0.24596588300811256,4.24683309613846,true,0.0,0.0
0.34356152477091334,4.24683309613846,true,0.0,1.0
0.24596588300811256,4.24683309613846,true,0.0,0.0
0.3208205911735601,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.3105664096689486,4.24683309613846,true,0.0,1.0
0.09711997562682839,4.24683309613846,true,0.0,0.0
0.3208205911735601,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.10565445277648881,4.24683309613846,true,0.0,1.0
0.01839101092826353,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.3208205911735601,4.24683309613846,true,0.0,1.0
0.2797729004261537,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.03223635710411242,4.24683309613846,true,0.0,0.0
0.0,4.24683309613846,true,0.0,1.0
0.0,4.24683309613846,true,0.0,0.0
0.24831901466823272,4.24683309613846,true,0.0,1.0
0.04210303369046446,4.24683309613846,true,0.0,0.0
0.06666666666666667,4.24683309613846,true,0.0,1.0
0.009304427116442297,4.24683309613846,true,0.0,0.0
0.176342955213649,4.24683309613846,true,0.0,1.0
0.10565445277648881,4.24683309613846,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.4747274858047206,3.210344929411079,true,0.0,1.0
0.3482999713515295,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.0,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.44896915000158255,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.0,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.44896915000158255,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.0,3.210344929411079,true,0.0,0.0
0.4747274858047206,3.210344929411079,true,0.0,1.0
0.3482999713515295,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.1794523486319942,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.28330571853935366,3.210344929411079,true,0.0,1.0
0.13696619997708398,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.0,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.0,3.210344929411079,true,0.0,1.0
0.24367171666736584,3.210344929411079,true,0.0,0.0
0.4747274858047206,3.210344929411079,true,0.0,1.0
0.3482999713515295,3.210344929411079,true,0.0,0.0
0.0,3.2254718209693287,true,0.0,1.0
0.13951697161668927,3.2254718209693287,true,0.0,0.0
0.0,3.2254718209693287,true,0.0,1.0
0.2944720344714059,3.2254718209693287,true,0.0,0.0
0.0,3.2254718209693287,true,0.0,1.0
0.13951697161668927,3.2254718209693287,true,0.0,0.0
0.0,3.2254718209693287,true,0.0,1.0
0.24458766900008158,3.2254718209693287,true,0.0,0.0
0.2351929850791879,3.2254718209693287,true,0.0,1.0
0.0,3.2254718209693287,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.059955535748209395,4.034458651607221,true,0.0,0.0
0.3428014815636206,4.034458651607221,true,0.0,1.0
0.026616518302467113,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.02492621332932866,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.03047885024019577,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.10661550573928376,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.059955535748209395,4.034458651607221,true,0.0,0.0
0.3428014815636206,4.034458651607221,true,0.0,1.0
0.026616518302467113,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.059955535748209395,4.034458651607221,true,0.0,0.0
0.0,4.034458651607221,true,0.0,1.0
0.012218312107483864,4.034458651607221,true,0.0,0.0
0.2642112313773295,4.034458651607221,true,0.0,1.0
0.08798587246847256,4.034458651607221,true,0.0,0.0
0.3561253925360642,1.7247287890309153,true,0.0,1.0
0.0,1.7247287890309153,true,0.0,0.0
0.3561253925360642,1.7247287890309153,true,0.0,1.0
0.0,1.7247287890309153,true,0.0,0.0
0.2118693760536115,0.39935048713464905,true,0.0,1.0
0.0,0.39935048713464905,true,0.0,0.0
0.0,0.39935048713464905,true,0.0,1.0
0.203811062339332,0.39935048713464905,true,0.0,0.0
0.2118693760536115,0.39935048713464905,true,0.0,1.0
0.0,0.39935048713464905,true,0.0,0.0
0.0,1.5902836500219997,true,0.0,1.0
0.23224606907363188,1.5902836500219997,true,0.0,0.0
0.0,1.5902836500219997,false,0.0,1.0
0.0,1.5902836500219997,true,0.0,0.0
0.0,1.5902836500219997,true,0.0,1.0
0.23224606907363188,1.5902836500219997,true,0.0,0.0
0.0,2.7590046502699215,true,0.0,1.0
0.12390207157009225,2.7590046502699215,true,0.0,0.0
0.0,2.7590046502699215,true,0.0,1.0
0.084447609626726,2.7590046502699215,true,0.0,0.0
0.09665727337064604,2.7590046502699215,true,0.0,1.0
0.20035034202634325,2.7590046502699215,true,0.0,0.0
0.20272587816613566,2.7590046502699215,true,0.0,1.0
0.0,2.7590046502699215,true,0.0,0.0
0.0,2.7590046502699215,true,0.0,1.0
0.0,2.7590046502699215,true,0.0,0.0
0.0,2.7590046502699215,true,0.0,1.0
0.0,2.7590046502699215,true,0.0,0.0
0.0,2.7590046502699215,true,0.0,1.0
0.0,2.7590046502699215,true,0.0,0.0
0.0,0.7993504871346491,true,0.0,1.0
0.0,0.7993504871346491,true,0.0,0.0
0.2030444949584492,0.7993504871346491,true,0.0,1.0
0.09725367812660418,0.7993504871346491,true,0.0,0.0
0.0,0.7993504871346491,true,0.0,1.0
0.0,0.7993504871346491,true,0.0,0.0
0.2030444949584492,0.7993504871346491,true,0.0,1.0
0.09725367812660418,0.7993504871346491,true,0.0,0.0
0.0,0.7993504871346491,true,0.0,1.0
0.0,0.7993504871346491,true,0.0,0.0
0.0,3.777477041555364,true,0.0,1.0
0.10014935002769434,3.777477041555364,true,0.0,0.0
0.0,3.777477041555364,true,0.0,1.0
